USER_ID,SITE_NAME,POSA_CONTINENT,USER_LOCATION_COUNTRY,USER_LOCATION_REGION
1154945,24,2,3,59
1154949,24,2,3,50
1154983,13,1,46,244
1154986,2,3,66,442
1154988,24,2,3,48
1155017,24,2,3,64
1155023,13,1,46,157
1155038,24,2,3,50
1155040,24,2,3,50
1155041,24,2,3,62
1155048,24,2,3,47
1155050,24,2,3,48
1155051,24,2,3,83
1155053,24,2,3,50
1155058,23,1,1,370
1155063,24,2,3,50
1155073,13,1,46,172
1155085,24,2,3,50
1155086,8,4,77,824
1155101,23,1,1,167|318
1155111,24,2,3,58
1155119,24,2,3,50
1155120,24,2,119,0
1155122,37,1,69,724
1155136,24,2,3,50
1155137,24,2,3,49
1155138,24,2,3,50
1155146,24,2,3,65
1155160,2,3,66,226
1155177,11,3,66,318
1155193,24,2,3,50
1155197,8,4,77,824
1155201,24,2,3,50
1155219,2,3,66,335
1155223,24,2,3,49
1155229,24,2,3,50
1155233,24,2,3,50
1155241,8,4,77,824
1155242,24,2,0|3,83|317
1155248,24,2,3,60
1155263,24,2,66,174
1155268,8,4,77,977
1155277,23,1,1,318
1155290,8,4,77,462
1155292,2|24,2|3,3|66,60|174
1155309,24,2,3,77
1155320,24,2,3,51
1155323,2,3,66,363
1155324,24,2,3,51
1155327,2,3,66,311
1155380,24,2,3,50
1155422,8,4,77,824
1155423,24,2,3,50
1155431,24,2,3,50
1155434,24,2,3,59
1155452,24,2,3,50
1155462,24,2,3,68
1155473,13,1,32|63,451|984
1155477,2,3,130,759
1155502,8|24,2|4,52|77,40|871
1155506,2,3,66,462
1155514,23,1,1,395
1155544,24,2,3,51
1155547,24,2,3,49
1155560,24,2,3,64
1155575,24,2,3,50
1155595,24,2,3,50
1155598,24,2,3,50
1155599,24,2,3,50
1155604,24,2,3,50
1155622,24,2,229,407
1155623,24,2,3,48|50
1155625,37,1,69,761
1155630,2,3,66,220
1155643,8,4,77,824
1155649,24,2,3,51
1155654,24,2,3,50
1155660,24,2,3,49
1155665,24,2,3,50
1155666,24,2,3,50
1155671,24,2,231,58
1155680,35,2,70,49
1155688,2,3,66,467
1155693,2,3,66,254
1155702,24,2,3,64
1155703,24,2,3,50
1155709,24,2,3,49
1155710,24,2,194,38
1155718,24,2,3,63
1155727,23,1,1,218
1155728,24,2,3,63
1155739,24,2,3,50
1155742,24,2,3,50
1155787,24,2,3,50
1155788,24,2,3,49
1155800,24,2,3,50
1155823,24,2,3,64
1155833,24,2,3,50
1155839,24,2,3,38
1155840,24,2,3,63
1155846,24,2,3,51
1155872,24,2,3,64
1155884,8,4,77,462
1155905,24,2,3,50
1155912,13,1,46,245
1155923,24,2,3,38
1155947,24,2,3,64
1155952,37,1,1,436
1155957,2,3,66,174
1155966,2,3,66,318
1155971,24,2,3,64
1155993,2,3,66,220
1156001,24,2,3,50
1156002,23,1,1,395
1156020,24,2,3,64
1156032,24,2,3|66,63|220
1156053,24,2,70,87
1156079,24,2,3,50
1156080,8|24,2|4,3|77,50|60|977
1156122,2,3,66,392
1156148,2,3,66,315
1156167,2,3,66,246
1156176,8,4,66|77,174|346|977
1156177,24,2,3,47
1156187,23,1,1,395
1156194,8,4,191,266
1156203,37,1,69,692
1156205,2,3,66,174
1156208,23,1,5,9
1156238,2,3,66,311
1156246,24,2,3,50
1156262,24,2,66,246
1156269,23,1,1,436
1156270,24,2,3,64
1156279,24,2,3,63
1156286,8,4,77,977
1156293,23,1,1,166
1156294,23,1,1,395
1156295,2,3,66,352
1156320,13,1,46,347
1156343,25,2,23,63
1156382,24,2,3,50
1156390,8,4,77,462
1156391,8,4,77,871
1156450,24,2,3,48
1156463,24,2,3,64
1156485,24,2,3,50
1156497,2,3,70,47
1156498,24,2,3,49
1156499,24,2,3,50
1156501,24,2,3,50
1156518,24,2,3,49
1156526,24,2,3,50
1156606,2,3,66,348
1156608,2,3,66,220
1156610,2,3,66,174
1156657,2,3,66,294
1156664,2,3,66,462
1156670,17,1,133,12
1156675,2,3,66,348
1156683,2,3,66,220
1156687,2,3,66,337
1156695,2,3,66,363
1156733,2,3,66,174
1156744,2,3,66,462
1156745,2,3,66,348
1156757,2,3,66,318|346
1156766,2,3,66,311
1156793,2,3,215,646
1156899,2,3,66,314
1156901,2,3,66,321
1156903,2,3,66,184
1156920,2,3,66,258
1156922,2,3,66,288
1156926,2,3,66,174
1156927,2,3,66,442
1156929,18,2,119,0
1156936,2,3,66,442
1156950,2,3,66,174
1156956,2,3,66,174
1156960,2,3,66,311
1156963,2,3,66,462
1156966,2,3,66,220
1156983,2,3,66,174
1156997,2,3,66,322
1157012,2,3,4,0
1157023,2,3,0|66,174|275
1157029,2,3,66,246
1157032,2,3,66,184
1157059,2,3,66,318
1157074,2,3,66,226
1157076,2,3,66,442
1157087,2,3,66,311
1157104,2,3,66,174
1157107,2,3,66,246
1157109,2,3,66,318
1157134,2,3,66,462
1157137,2,3,66,220
1157146,11,3,215,678
1157166,2,3,66,314
1157196,2,3,66,442
1157197,2,3,66,174
1157211,2,3,66,318
1157212,2,3,66,348
1157218,2,3,66,142
1157248,2,3,66,174
1157251,2,3,66,174
1157257,2,3,66,462
1157265,2,3,66,174
1157267,2,3,66,189
1157292,2,3,66,318
1157302,2,3,69,761
1157323,2,3,66,220
1157350,37,1,69,761
1157360,11,3,205,354
1157372,2,3,66,174
1157384,2,3,66,254
1157394,11,3,205,135
1157403,2,3,66,226
1157434,2,3,66,462
1157439,2,3,66,174
1157440,2,3,66,174
1157471,2,3,66,174|220
1157514,2,3,66,462
1157517,2,3,66,459
1157521,2,3,66,346
1157538,2,3,66,142
1157546,11,3,205,135|155
1157547,2,3,66,220
1157551,2,3,66,348
1157553,2,3,66,153
1157573,11,3,205,354
1157625,2,3,66,174
1157669,2,3,66,337
1157674,2,3,50|66,174|772
1157675,2,3,66,184
1157691,17,1,133,20
1157695,2,3,66,174
1157704,2,3,66,348
1157716,2,3,66,462
1157765,2,3,215,646
1157805,2,3,66,174
1157808,2,3,66,392
1157820,2,3,66,220
1157871,17,1,133,16
1157896,11,3,205,155
1157924,2,3,66,467
1157929,2,3,66,174
1157938,2,3,198,153
1157945,2,3,66,260
1157957,11,3,205,411
1158040,2,3,66,352
1158047,2,3,115,957
1158052,11,3,205,354
1158061,2,3,66,258
1158068,11,3,205,155
1158075,2,3,16,154
1158094,2,3,66,184
1158116,11,3,205,155|385
1158123,2,3,80,39
1158138,11,3,55,228
1158161,2,3,66,220
1158172,2,3,66,462
1158176,2,3,66,174
1158189,2,3,66,174
1158198,2,3,66,346
1158213,18,2,119,0
1158218,2,3,57,222
1158235,2,3,66,337
1158242,2,3,66,462
1158252,2,3,66,448
1158259,2,3,66,174
1158323,2,3,66,462
1158336,11,3,24,67
1158338,11,3,205,385
1158349,11,3,205,135
1158360,2,3,66,258
1158361,2,3,66,448
1158362,2,3,66,447
1158373,2,3,66,462
1158443,2,3,103,45
1158444,2,3,66,189
1158446,2,3,66,322
1158477,2,3,66,462
1158499,2,3,66,184
1158501,25,2,23,48
1158502,2,3,66,174
1158539,2,3,103,45
1158550,2,3,66,226
1158605,11,3,205,385
1158612,10,0,182,393
1158629,25,2,23,48
1158630,2,3,66,174
1158632,2,3,231,48
1158646,2,3,66,220
1158657,2,3,66,226
1158687,2,3,66,348
1158696,2,3,66,447
1158703,2,3,215,715
1158719,2,3,66,314|435
1158739,2,3,19,38
1158771,2,3,66,220
1158786,2,3,66,346
1158824,2,3,156,173
1158836,2,3,66,184
1158846,2,3,66,184
1158870,2,3,66,348
1158931,2,3,66,174
1158937,2,3,66,363
1158953,2,3,66,442
1158957,2,3,66,174
1158967,2,3,66,315
1158972,2,3,66,189
1159005,25,2,23,48
1159006,2,3,66,348
1159011,11,3,205,135
1159014,2,3,66,174
1159041,2,3,103,45
1159051,2,3,66,348
1159062,2,3,66,226
1159079,2,3,66,462
1159121,2,3,66,318
1159132,2,3,66,363
1159150,2,3,66,348
1159157,2,3,66,220
1159164,2,3,215,869
1159204,2,3,66,348
1159211,2,3,66,311
1159215,2,3,66,363
1159232,2,3,66,403
1159245,2,3,66,220
1159247,2,3,66,337
1159262,2,3,66,174
1159274,24,2,3,50
1159321,24,2,66,348
1159331,2,3,66,321
1159345,24,2,3,50
1159350,24,2,3,70
1159356,24,2,3,49
1159375,2,3,66,348
1159395,13,1,46,172
1159410,24,2,3,50|51
1159415,2,3,66,174
1159425,17,1,133,32
1159434,13,1,69,761
1159470,24,2,3,50
1159476,2,3,66,474
1159478,24,2,3,50
1159488,24,2,3,64
1159504,24,2,3,50
1159512,24,2,3,50
1159513,8,4,77,824
1159516,8,4,66|77,356|824
1159534,24,2,3,51
1159539,24,2,3,60
1159554,2,3,66,196
1159568,24,2,3,52
1159576,24,2,3,50
1159581,8,4,77,462
1159593,37,1,205,155
1159596,24,2,3,49
1159600,2,3,66,442|448
1159605,24,2,231,68
1159619,24,2,3,51
1159621,24,2,3,50
1159630,24,2,3,50
1159635,8,4,77,824
1159647,24,2,3,50
1159652,24,2,66,174
1159655,24,2,3,66
1159659,2,3,66,220|348
1159690,24,2,3|46,61|172
1159691,24,2,3,50
1159698,24,2,3,50
1159699,13,1,46,245
1159701,24,2,3,50
1159705,24,2,3,51
1159728,24,2,3,50
1159732,23,1,1,165
1159757,2,3,66,174
1159781,2,3,215,646
1159788,2,3,66,348
1159789,2,3,66,442
1159796,11,3,205,354
1159834,24,2,3,50
1159836,37,1,69,877
1159854,37,1,69,566
1159870,24,2,3,50
1159871,2,3,66,462
1159883,24,2,3,50
1159900,28,1,68,335
1159919,24,2,3,51
1159931,24,2,3,64
1159954,2,3,66,174
1159959,24,2,3,38
1159968,8,4,66,442
1159977,24,2,3,48
1159984,24,2,3,50
1160007,24,2,3,64
1160019,8,4,77,824
1160031,22,2,0,317
1160039,2,3,66,311
1160056,2,3,66,184
1160077,24,2,66,356
1160079,24,2,3,49
1160094,2,3,66,348
1160097,24,2,3,60
1160110,13,1,46,430
1160114,2,3,66,462
1160115,24,2,3,50
1160136,24,2,3,50
1160152,8,4,77,462
1160157,24,2,3,51
1160162,13,1,46,171
1160178,8,4,77,977
1160184,24,2,3,50
1160189,24,2,3,50
1160211,24,2,3,50
1160221,13,1,46,244
1160266,2,3,66,153
1160287,2,3,104,38
1160289,2,3,205,354
1160299,11,3,205,385
1160337,28,1,68,360
1160338,8,4,77,977
1160341,8,4,77,824
1160348,24,2,3,65
1160358,8,4,77,871
1160379,8,4,66,246
1160390,2,3,66,346
1160406,24,2,3,50
1160413,24,2,3,50
1160415,8,4,77,462
1160428,24,2,3,10
1160432,24,2,3,55
1160434,8,4,77,824
1160448,8,4,77,977
1160450,23,1,1,229
1160458,24,2,3,50
1160462,2,3,66,196
1160463,2,3,66,174
1160481,2,3,66,337
1160484,23,1,1,395
1160486,24,2,3,65
1160499,24,2,3,50
1160501,37,1,69,920
1160515,24,2,3,63
1160516,24,2,3,60
1160520,25,2,23,48
1160530,8,4,77,824
1160538,24,2,3,50
1160546,37,1,69,682
1160562,24,2,3,50
1160591,24,2,3,49
1160598,24,2,3,48
1160601,8,4,77,977
1160621,24,2,3,64
1160655,13,1,5,9
1160683,37,1,69,923
1160685,24,2,3,64
1160697,24,2,3,64
1160704,23,1,1,395
1160709,25,2,23,65
1160719,24,2,3,50
1160738,2,3,66,363
1160741,20,2,202,269
1160752,2,3,66,348
1160760,2,3,198,153
1160788,2,3,66,174
1160794,28,1,68,229
1160801,24,2,3,50
1160802,2,3,66,356
1160816,24,2,3,64
1160818,24,2,3,84
1160839,24,2,3,65
1160861,24,2,3,50
1160877,37,1,1,395
1160878,24,2,3,49
1160890,24,2,3,51
1160895,24,2,3,50
1160896,8,4,77,462
1160900,24,2,3,50
1160928,24,2,3,50
1160969,24,2,3,61
1160985,24,2,3,50
1160995,24,2,3,50
1160998,11,3,205,155
1161003,24,2,3,50
1161006,2,3,66,174
1161009,2,3,66,184
1161012,2,3,66,174
1161014,24,2,3,50
1161016,37,1,69,855
1161017,15,1,55,23
1161044,24,2,3,50
1161047,18,2,119,0
1161079,2,3,66,311
1161094,8,4,77,871
1161116,24,2,3,50
1161121,27,2,167,51
1161128,2,3,66,311
1161133,24,2,3,38
1161176,24,2,3,50
1161179,24,2,3,50
1161193,2,3,66,346|442
1161194,24,2,3,65
1161202,24,2,3,50
1161223,2,3,66,331
1161260,2,3,66,321
1161275,24,2,3,50
1161279,23,1,1,229
1161282,17,1,133,20
1161296,24,2,3,50|53
1161310,24,2,3,70
1161329,24,2,3,72
1161333,23,1,1,148
1161341,8,4,77,977
1161343,24,2,3,50
1161348,27,2,167,51
1161363,24,2,3,50
1161368,24,2,3,50
1161376,2,3,182,396
1161403,2,3,133,20
1161412,13,1,47,22
1161420,24,2,3,50
1161430,24,2,3,50|51
1161435,2,3,66,321
1161441,24,2,3,51
1161442,24,2,3,50
1161448,2,3,66,442
1161457,2,3,66,448
1161458,24,2,3,49
1161471,8,4,77,871
1161474,2,3,66,174
1161475,23,1,1,382
1161499,37,1,69,844
1161505,2,3,66,442
1161509,24,2,3,50
1161518,24,2,66,246
1161526,24,2,3,51
1161530,8,4,77,462
1161544,24,2,3,50
1161558,24,2,3,50
1161591,24,2,3,64
1161593,24,2,3,50
1161598,24,2,3,60
1161604,13,1,46,172
1161609,2,3,0|46|66|119,0|149|157|435
1161630,15,1,55,36
1161643,24,2,3,50
1161664,2,3,103,45
1161670,2,3,66,174
1161686,2,3,66,256
1161712,23,1,1,436
1161719,2,3,66,331
1161722,18,2,119,0
1161744,24,2,3,60
1161756,24,2,3,47
1161768,24,2,3,71
1161774,28,1,68,220
1161779,24,2,3,50
1161780,24,2,3,51|77
1161782,24,2,3,64
1161786,24,2,3,65
1161816,8,4,77,977
1161823,28,1,68,330
1161841,24,2,3,50
1161844,24,2,3,50
1161845,8,4,77,824
1161858,8,4,77,977
1161871,24,2,3,50
1161884,24,2,3,70
1161895,37,1,69,639
1161897,2,3,66,462
1161898,24,2,3,38
1161909,24,2,3,50
1161925,23,1,1,395
1161950,13,1,46,157
1161961,24,2,3,50
1161962,8,4,119,0
1161965,25,2,23,48
1161985,24,2,3,51
1161989,37,1,69,727
1162013,24,2,3,50
1162033,24,2,3,50
1162048,24,2,3,50
1162066,2,3,50|119,0|772
1162069,24,2,3,50
1162076,24,2,3,63
1162078,24,2,3,48
1162087,23,1,1,401
1162102,24,2,3,51
1162115,37,1,69,965
1162116,24,2,3,59
1162121,8,4,77,824
1162132,2,3,3|66,50|258
1162133,37,1,69,655
1162177,11,3,205,354
1162193,2,3,66,196
1162200,23,1,1,234
1162201,24,2,3,50
1162227,8,4,66|77,363|824
1162232,13,1,46,244
1162233,24,2,3,50
1162241,2,3,66,174
1162243,8,4,69,923
1162260,2,3,66,363
1162269,2,3,66,403
1162286,2,3,66,174
1162306,23,1,1,318
1162317,24,2,3,50
1162326,24,2,3,64
1162341,24,2,3,50
1162349,24,2,3,65
1162367,28,1,68,330
1162373,24,2,3,50
1162380,24,2,3,50
1162390,2,3,31,248
1162393,8,4,77,977
1162396,24,2,50,590
1162412,24,2,3,50
1162413,24,2,3,72
1162429,24,2,3,68
1162435,24,2,3,55
1162439,25,2,23,48
1162443,24,2,3,64
1162455,2,3,66,293
1162456,23,1,1,409
1162465,2,3,66,363
1162527,24,2,3,50
1162532,2,3,66,174
1162544,30,4,195,597
1162560,24,2,3,50
1162595,2,3,66,348
1162622,2,3,66,174
1162623,10,0,182,416
1162625,2,3,215,646
1162646,24,2,3,71
1162666,24,2,3,50
1162671,8,4,77,824
1162673,24,2,3,65
1162687,24,2,66,174
1162688,24,2,3,62
1162691,2,3,66,335
1162692,37,1,69,695
1162695,2,3,119,0
1162699,24,2,3,50
1162716,17,1,77,977
1162723,24,2,3|229,50|64|407
1162729,13,1,46,408
1162733,10,0,182,393
1162736,2,3,66,174
1162742,13,1,63,480
1162743,24,2,3,50
1162747,24,2,3,64
1162752,24,2,3,50
1162762,23,1,1,401
1162800,24,2,3,50
1162804,2,3,66,356
1162814,24,2,3,60
1162831,24,2,3,65
1162833,24,2,3,60
1162845,24,2,3,64
1162855,24,2,3,50|59
1162864,24,2,3,50
1162867,33,2,194,38
1162879,6,0,162,13
1162881,37,1,69,761
1162882,24,2,3,50
1162891,13,1,46,347
1162919,37,1,69,692|761
1162929,15,1,1,366
1162953,24,2,3,49
1162963,24,2,3,50
1162982,23,1,1,158
1162983,24,2,3,50
1162985,24,2,167,51
1163015,2,3,66,462
1163021,24,2,3,51
1163025,24,2,3,50
1163026,24,2,3,50
1163028,24,2,3,51
1163029,23,1,1,329
1163036,8,4,77,977
1163050,2,3,66,174
1163053,24,2,3,67
1163065,24,2,3,50
1163072,2,3,66,348
1163078,2,3,66,462
1163095,24,2,3,50
1163111,24,2,66,260
1163140,24,2,3,38
1163153,24,2,3,42
1163155,28,1,68,478
1163161,2,3,66,435
1163162,24,2,3,60
1163173,24,2,133,31
1163178,37,1,69|119,0|761
1163194,8,4,77,824
1163210,13,1,46,172
1163213,23,1,1,443
1163240,2,3,66,314|363
1163242,24,2,3,50
1163248,2,3,66,363
1163268,24,2,3,51
1163273,37,1,69,813
1163276,24,2,3,50
1163278,8,4,66,174
1163287,24,2,3,60
1163293,24,2,3,49
1163302,13,1,46,171
1163304,23,1,1,219
1163312,13,1,46,157
1163314,24,2,167,47
1163320,23,1,1,363
1163326,23,1,1,154
1163362,8,4,77,977
1163368,37,1,69,665
1163376,17,1,133,20
1163393,24,2,3,50
1163415,2,3,66,356
1163427,8,4,77,824
1163428,25,2,23,48
1163446,30,4,195,597
1163471,2,3,66,348
1163476,2,3,66,462
1163496,2,3,66,220
1163499,2,3,66,153
1163521,2,3,66,356
1163522,2,3,66,226
1163533,24,2,3,51
1163536,24,2,3,65
1163539,24,2,3,80
1163540,24,2,3,64
1163541,24,2,3,64
1163549,23,1,190,52
1163557,24,2,3,50
1163560,25,2,23,48
1163563,24,2,3,50
1163571,24,2,3,64
1163591,24,2,3,48
1163594,24,2,3,65
1163601,24,2,3,50
1163605,24,2,3,50
1163618,28,1,68,480
1163620,24,2,3,50
1163630,24,2,3,44
1163635,2,3,66,348
1163640,2,3,66,356
1163644,2,3,66,311
1163667,2,3,66,258
1163674,23,1,1,188
1163696,13,1,46,398
1163708,2,3,28,154
1163712,23,1,1,158
1163720,24,2,3,50
1163734,24,2,23,48
1163744,30,4,195,597
1163762,24,2,3,50
1163763,2,3,66,258
1163775,24,2,3,69
1163778,25,2,23,48
1163794,27,2,167,47
1163795,24,2,3,50
1163798,24,2,3,64
1163817,37,1,69,682|861
1163830,24,2,3,77
1163835,24,2,3,51
1163842,13,1,46,244
1163872,24,2,3,60
1163876,35,2,70,47
1163891,24,2,3,65
1163892,2,3,66,351
1163893,24,2,3,47
1163894,24,2,3,50
1163928,24,2,3,41
1163944,2,3,66,174
1163962,13,1,46,347
1163966,2,3,66,348
1163994,2,3,66,348
1163999,2,3,1,321
1164016,2,3,66,174
1164056,2,3,66,174
1164112,2,3,66,348
1164119,2,3,66,174
1164120,2,3,66,442
1164141,2,3,66,462
1164168,11,3,205,135
1164171,2,3,66,348
1164184,2,3,69,761
1164186,2,3,215,646
1164191,2,3,66,174
1164198,2,3,66,174|462
1164199,2,3,66,318
1164231,2,3,66,318
1164233,2,3,66,321
1164246,2,3,66,363
1164260,2,3,66,314
1164263,2,3,66,174
1164265,11,3,205,155
1164266,27,2,167,51
1164277,2,3,66,174
1164278,2,3,66,220
1164280,2,3,66,184
1164306,2,3,66,363
1164308,2,3,66,314
1164313,2,3,66,348
1164317,2,3,215,678
1164337,2,3,19,38
1164340,2,3,235,240
1164399,2,3,215,780
1164407,2,3,66,403
1164409,11,3,205,354
1164419,2,3,23,67
1164445,2,3,66,196
1164455,2,3,66,335|459
1164545,2,3,66,174
1164559,2,3,235,531
1164573,2,3,66,311
1164598,2,3,87|133,27|59
1164602,2,3,66,184
1164614,2,3,66,258
1164624,2,3,66,442
1164644,2,3,205,354
1164659,2,3,66,348
1164678,2,3,66,335
1164723,2,3,66,318
1164762,2,3,66,442
1164771,2,3,66,260
1164781,2,3,66,220
1164789,2,3,66,462
1164795,2,3,66,311
1164834,2,3,66,363
1164855,2,3,66,352
1164859,2,3,66,258
1164895,2,3,66,351
1164912,11,3,205,135
1164913,2,3,66,174
1164933,11,3,205,385
1165023,2,3,55,373
1165047,2,3,66,174
1165077,2,3,66,174|331
1165125,34,3,205,354
1165165,2,3,66,403
1165178,2,3,45,37
1165190,2,3,179,18
1165193,2,3,66,404
1165208,18,2,119,0
1165253,2,3,66,318
1165280,2,3,66,174
1165287,2,3,66,174|462
1165301,2,3,66,174
1165307,2,3,66,256
1165316,2,3,66,435
1165390,2,3,66,448
1165400,2,3,205,155
1165429,2,3,215,974
1165448,2,3,66,174
1165459,2,3,66,462
1165463,2,3,66,314
1165512,11,3,205,135
1165545,11,3,205,135
1165582,2,3,66,174
1165642,2,3,66,174
1165685,2,3,39,0
1165714,2,3,66,174
1165716,2,3,154,196
1165725,11,3,205,354
1165749,2,3,66,346
1165791,2,3,181,238
1165792,2,3,66,174
1165793,2,3,66,294
1165798,2,3,66,314
1165816,2,3,66,174
1165826,2,3,66,220
1165846,2,3,66,174
1165852,34,3,205,354
1165865,2,3,66,348
1165867,2,3,66,189
1165871,2,3,55,311
1165872,2,3,119,0
1165889,2,3,66,442
1165975,2,3,66,143
1165976,11,3,205,354
1165978,2,3,69,596
1166001,2,3,66,346
1166035,2,3,66,442
1166037,2,3,66,474
1166048,2,3,66,153
1166049,2,3,66,174
1166063,2,3,66,462
1166079,2,3,66,311|363
1166081,2,3,66,311
1166119,2,3,66,254
1166136,2,3,66,174
1166137,2,3,48,424
1166148,2,3,66,220
1166151,2,3,66,363
1166157,2,3,66,153
1166200,28,1,68,480
1166216,24,2,3,50
1166221,24,2,3,51
1166230,24,2,3,50
1166236,24,2,3,51
1166241,2,3,66,153
1166271,2,3,66,174
1166275,24,2,3,50
1166276,13,1,46,171
1166278,24,2,3,51
1166284,23,1,1,329
1166298,24,2,3,50
1166299,27,2,167,51
1166300,2,3,205,354
1166314,35,2,70,47
1166318,13,1,46,171
1166320,24,2,3,50
1166325,23,1,1,318
1166339,37,1,69,657
1166355,8,4,77,977
1166357,2,3,66,442
1166360,37,1,69,941
1166364,24|35,2,3|70,38|47
1166369,24,2,3,70
1166383,13,1,63,480
1166396,24,2,3,60
1166405,24,2,3,83
1166411,24,2,3,50
1166413,8,4,77,824
1166443,37,1,69,930
1166462,24,2,3,50
1166500,24,2,3,44|50
1166505,2,3,66,189
1166506,2,3,66,331|462
1166508,24,2,3,65
1166509,37,1,55|202,228|269
1166513,2,3,66,149
1166519,24,2,3,60
1166548,24,2,3,50
1166549,13,1,46,171
1166570,24,2,3,50
1166588,24,2,3,39
1166591,24,2,3,50
1166596,8,4,77,977
1166615,2,3,66,226
1166626,2,3,66,337
1166642,25,2,23,48
1166657,2,3,66,293
1166676,13,1,46,419
1166677,24,2,3,50
1166685,33,2,194,38
1166690,24,2,3|231,50|81
1166698,24,2,133,14
1166706,24,2,3,50
1166715,24,2,3,38
1166716,24,2,3,42
1166720,8,4,77,824
1166740,13,1,32,985
1166750,24,2,231,70
1166759,24,2,3,50
1166770,24,2,3,50
1166786,2,3,66,462
1166827,2,3,66,442
1166871,24,2,3,50
1166873,24,2,3,50
1166880,24,2,3,50
1166916,24,2,3,50
1166947,33,2,194,38
1166950,24,2,3,50
1166958,2,3,66,337
1166962,24,2,3,50
1166964,24,2,3,50
1166977,34,3,205,354
1166978,24,2,3|205,60|339
1166994,28,1,68,335
1167003,24,2,115,945
1167011,24,2,3,60
1167018,2,3,206,169
1167024,2,3,231,48
1167044,2,3,66,442
1167050,24,2,3,81
1167052,23,1,1,154|188|401|424
1167060,24,2,3,50
1167062,24,2,3,50
1167063,2,3,66,311
1167072,24,2,3,50
1167079,24,2,3,38
1167084,24,2,3,50
1167095,24,2,3,49
1167097,2,3,66,318
1167107,2,3,66,258
1167116,2,3,231,68
1167119,2,3,66,333
1167125,2,3,231,69
1167146,2,3,75,144
1167155,37,1,69,695
1167170,23,1,1,318
1167171,2,3,66,174
1167181,24,2,3,51
1167190,24,2,3,65
1167195,2,3,66,258|348
1167212,24,2,3,50
1167229,24,2,3,49
1167244,24,2,3,50
1167245,24,2,3,50
1167253,2,3,66,174
1167257,2,3,66,337
1167264,37,1,70,87
1167268,8,4,77,977
1167275,24,2,3,50
1167280,24,2,3,71
1167284,8,4,77,977
1167285,24,2,3,50
1167287,24,2,3,50
1167296,2,3,66,442
1167313,24,2,3,50
1167319,24,2,3,49
1167366,24,2,3,50|77
1167372,37,1,69,753
1167374,24,2,3,50
1167375,24,2,3,49
1167397,24,2,3,50|62
1167402,24,2,3,60
1167406,23,1,1,436
1167408,24,2,66,246
1167444,24,2,3,50
1167453,37,1,69,761
1167456,24,2,3,50
1167490,24,2,3,48
1167508,24,2,3,79
1167519,2,3,66,442
1167541,24,2,3,50
1167543,24,2,3,65
1167558,24,2,3,46
1167567,24,2,3,50
1167591,2,3,66,254
1167602,2,3,205,135
1167614,24,2,50,772
1167619,2,3,66,348
1167626,2,3,66,448
1167636,11,3,205,354
1167647,2,3,130,759
1167649,2,3,123,0
1167662,2,3,66,254
1167679,24,2,3,50
1167698,24,2,3,50
1167728,24,2,3,50
1167736,24,2,3,48
1167759,34,3,205,155
1167762,24,2,3,50
1167763,24,2,3,52
1167778,24,2,3,51
1167782,22,2,0,147
1167789,24,2,3,50
1167822,24,2,3,51
1167831,8,4,77,462
1167840,2,3,66,351
1167858,23,1,1,436
1167860,24,2,3,52
1167878,2,3,66,337
1167883,24,2,3,48|64
1167885,2,3,66,226
1167889,13,1,46,171
1167890,24,2,3,50
1167901,24,2,3,50
1167902,30,4,195,548
1167908,24,2,1|66,363|448
1167930,2,3,66,311
1167961,24,2,23,79
1167981,24,2,3,50
1167994,25,2,23,48
1168002,24,2,3,51
1168011,28,1,68,335
1168026,28,1,68,480
1168031,30,4,195,548
1168044,24,2,3,50
1168048,24,2,3,50
1168050,28,1,68,335
1168075,24,2,3,50
1168091,8,4,77,824
1168093,37,1,69,567
1168098,24,2,3,50
1168120,2,3,66,348
1168144,33,2,3,50
1168163,37,1,69,750
1168165,24,2,3,65
1168169,24,2,3,50
1168172,8,4,77,977
1168187,24,2,3,50
1168214,24,2,3,63
1168215,24,2,3,50
1168229,24,2,3,50
1168253,8,4,77,824
1168265,24,2,3,57
1168292,24,2,3,46
1168311,2,3,66,363
1168316,24,2,3,50
1168317,24,2,70,47
1168323,37,1,69,866
1168339,13,1,46,171
1168350,24,2,3,62
1168352,24,2,3,64
1168377,24,2,3,50
1168397,24,2,3,77
1168424,8,4,77,824
1168428,13,1,22,49
1168433,2,3,66,348
1168437,24,2,3,51
1168444,24,2,3,51
1168452,2,3,66,174
1168457,24,2,3,48
1168463,24,2,3,77
1168465,24,2,3,50
1168472,17,1,133,32
1168484,37,1,69,627
1168494,24,2,3,60
1168506,27,2,167,44
1168533,24,2,3,50
1168552,2,3,66,442
1168589,24,2,3,50
1168627,26,0,66,363
1168641,2,3,66,447
1168680,2,3,66,174
1168690,8,4,77,947
1168695,2,3,66,260
1168703,2,3,66,174
1168710,13,1,46,172
1168725,2,3,66,174|351
1168736,2,3,66,220
1168746,24,2,3,50
1168748,35,2,70,47
1168750,23,1,1,318
1168752,24,2,3,51
1168753,24,2,3,51
1168761,28,1,68,335
1168764,2,3,66,442
1168769,24,2,3,50
1168772,24,2,3,64
1168781,24,2,3,50
1168782,2,3,66,311
1168792,24,2,3,51
1168813,24,2,3,51
1168815,8,4,77,871
1168835,24,2,3,49
1168843,37,1,69,826
1168860,24,2,3,50
1168862,2,3,66,356
